round,reward,cumulative_reward,price_selected,produced,lambda_value,distribution_changed
96,0.8,26.90000000000001,0.8,True,1.8404455982179948,False
97,0.0,26.90000000000001,1.0,True,1.859419264179005,False
98,0.8,27.70000000000001,0.8,True,1.8783929301400153,False
99,0.2,27.90000000000001,0.2,True,1.8973665961010255,False
100,0.5,28.40000000000001,0.5,True,1.9163402620620358,False
101,0.3,28.70000000000001,0.3,True,1.935313928023046,False
102,0.0,28.70000000000001,0.9,True,1.9542875939840563,False
103,0.8,29.50000000000001,0.8,True,1.9732612599450665,False
104,0.9,30.40000000000001,0.9,True,1.9922349259060768,False
105,0.8,31.20000000000001,0.8,True,2.0112085918670872,False
106,0.0,31.20000000000001,1.0,True,2.0301822578280975,False
107,0.7,31.90000000000001,0.7,True,2.0491559237891077,False
108,0.3,32.20000000000001,0.3,True,2.068129589750118,False
109,0.6,32.80000000000001,0.6,True,2.087103255711128,False
110,0.0,32.80000000000001,0.9,True,2.1060769216721384,False
111,0.9,33.70000000000001,0.9,True,2.1250505876331487,False
112,0.2,33.90000000000001,0.2,True,2.144024253594159,False
113,0.0,33.90000000000001,0.8,True,2.162997919555169,False
114,0.0,33.90000000000001,1.0,True,2.1819715855161794,False
115,0.5,34.40000000000001,0.5,True,2.2009452514771897,False
116,0.0,34.40000000000001,0.9,True,2.2199189174382,False
117,0.0,34.40000000000001,1.0,True,2.23889258339921,False
118,0.8,35.20000000000001,0.8,True,2.2578662493602204,False
119,0.8,36.00000000000001,0.8,True,2.2768399153212306,False
120,0.0,36.00000000000001,0.8,True,2.295813581282241,False
121,0.0,36.00000000000001,0.9,True,2.314787247243251,False
122,0.9,36.900000000000006,0.9,True,2.3337609132042614,False
123,0.4,37.300000000000004,0.4,True,2.3527345791652716,False
124,0.8,38.1,0.8,True,2.371708245126282,False
125,0.4,38.5,0.4,True,2.390681911087292,False
126,0.0,38.5,0.5,True,2.4096555770483024,False
127,0.0,38.5,0.8,True,2.4286292430093126,False
128,0.8,39.3,0.8,True,2.447602908970323,False
129,0.6,39.9,0.6,True,2.466576574931333,False
130,0.0,39.9,1.0,True,2.4855502408923433,False
131,0.1,40.0,0.1,True,2.5045239068533536,False
132,0.0,40.0,0.9,True,2.523497572814364,False
133,0.0,40.0,0.9,True,2.542471238775374,False
134,0.3,40.3,0.3,True,2.5614449047363843,False
135,0.0,40.3,0.9,True,2.5804185706973946,False
136,0.0,40.3,1.0,True,2.599392236658405,False
137,0.0,40.3,1.0,True,2.618365902619415,False
138,0.9,41.199999999999996,0.9,True,2.6373395685804253,False
139,0.0,41.199999999999996,0.8,True,2.6563132345414355,False
140,0.0,41.199999999999996,1.0,True,2.6752869005024458,False
141,0.4,41.599999999999994,0.4,True,2.694260566463456,False
142,0.0,41.599999999999994,1.0,True,2.7132342324244663,False
143,0.0,41.599999999999994,0.9,True,2.7322078983854765,False
144,0.8,42.39999999999999,0.8,True,2.7511815643464868,False
145,0.9,43.29999999999999,0.9,True,2.770155230307497,False
146,0.0,43.29999999999999,0.9,True,2.7891288962685072,False
147,0.0,43.29999999999999,1.0,True,2.8081025622295175,False
148,0.0,43.29999999999999,0.9,True,2.8270762281905277,False
149,0.0,43.29999999999999,0.9,True,2.846049894151538,False
150,0.0,43.29999999999999,0.7,True,2.865023560112548,True
151,0.0,43.29999999999999,1.0,True,2.8839972260735585,False
152,0.0,43.29999999999999,0.8,True,2.9029708920345687,False
153,0.0,43.29999999999999,0.8,True,2.921944557995579,False
154,0.0,43.29999999999999,0.7,True,2.940918223956589,False
155,0.0,43.29999999999999,0.7,True,2.9598918899175994,False
156,0.0,43.29999999999999,1.0,True,2.9788655558786097,False
157,0.0,43.29999999999999,0.9,True,2.99783922183962,False
158,0.0,43.29999999999999,0.9,True,3.01681288780063,False
159,0.0,43.29999999999999,0.8,True,3.0357865537616404,False
160,0.0,43.29999999999999,0.3,True,3.0547602197226507,False
161,0.0,43.29999999999999,0.8,True,3.073733885683661,False
162,0.0,43.29999999999999,0.6,True,3.092707551644671,False
163,0.0,43.29999999999999,0.9,True,3.1116812176056814,False
164,0.0,43.29999999999999,0.9,True,3.1306548835666916,False
165,0.0,43.29999999999999,1.0,True,3.149628549527702,False
166,0.0,43.29999999999999,1.0,True,3.168602215488712,False
167,0.5,43.79999999999999,0.5,True,3.1875758814497224,False
168,0.0,43.79999999999999,1.0,True,3.2065495474107326,False
169,0.0,43.79999999999999,0.8,True,3.225523213371743,False
170,0.0,43.79999999999999,1.0,True,3.244496879332753,False
171,0.0,43.79999999999999,0.8,True,3.2634705452937633,False
172,0.0,43.79999999999999,0.9,True,3.2824442112547736,False
173,0.0,43.79999999999999,0.9,True,3.301417877215784,False
174,0.0,43.79999999999999,1.0,True,3.320391543176794,False
175,0.0,43.79999999999999,0.8,True,3.3393652091378043,False
176,0.0,43.79999999999999,1.0,True,3.3583388750988146,False
177,0.0,43.79999999999999,0.9,True,3.377312541059825,False
178,0.0,43.79999999999999,0.9,True,3.396286207020835,False
179,0.0,43.79999999999999,0.8,True,3.4152598729818453,False
180,0.0,43.79999999999999,0.9,True,3.4342335389428555,False
181,0.0,43.79999999999999,0.8,True,3.453207204903866,False
182,0.0,43.79999999999999,0.8,True,3.472180870864876,False
183,0.0,43.79999999999999,1.0,True,3.4911545368258863,False
184,0.0,43.79999999999999,1.0,True,3.5101282027868965,False
185,0.0,43.79999999999999,0.9,True,3.5291018687479068,False
186,0.0,43.79999999999999,0.9,True,3.548075534708917,False
187,0.0,43.79999999999999,1.0,True,3.5670492006699273,False
188,0.0,43.79999999999999,0.6,True,3.5860228666309375,False
189,0.0,43.79999999999999,0.8,True,3.6049965325919477,False
190,0.0,43.79999999999999,0.9,True,3.623970198552958,False
191,0.0,43.79999999999999,1.0,True,3.6429438645139682,False
192,0.0,43.79999999999999,0.8,True,3.6619175304749785,False
193,0.0,43.79999999999999,0.7,True,3.6808911964359887,False
194,0.0,43.79999999999999,0.7,True,3.699864862396999,False
195,0.0,43.79999999999999,0.8,True,3.718838528358009,False
196,0.0,43.79999999999999,1.0,True,3.7378121943190195,False
197,0.0,43.79999999999999,0.9,True,3.7567858602800297,False
198,0.0,43.79999999999999,1.0,True,3.77575952624104,False
199,0.0,43.79999999999999,0.9,True,3.79473319220205,False
200,0.0,43.79999999999999,1.0,True,3.8137068581630604,False
201,0.0,43.79999999999999,0.8,True,3.8326805241240707,False
202,0.0,43.79999999999999,1.0,True,3.851654190085081,False
203,0.0,43.79999999999999,0.9,True,3.870627856046091,False
204,0.0,43.79999999999999,0.8,True,3.8896015220071014,False
205,0.0,43.79999999999999,0.7,True,3.9085751879681117,False
206,0.0,43.79999999999999,0.9,True,3.927548853929122,False
207,0.0,43.79999999999999,0.8,True,3.946522519890132,False
208,0.0,43.79999999999999,1.0,True,3.9654961858511424,False
209,0.0,43.79999999999999,0.9,True,3.9844698518121526,False
210,0.0,43.79999999999999,0.9,True,4.003443517773163,False
211,0.0,43.79999999999999,0.4,True,4.022417183734174,False
212,0.0,43.79999999999999,0.7,True,4.041390849695184,False
213,0.0,43.79999999999999,1.0,True,4.060364515656195,False
214,0.0,43.79999999999999,1.0,True,4.079338181617206,False
215,0.0,43.79999999999999,1.0,True,4.098311847578216,False
216,0.0,43.79999999999999,0.9,True,4.117285513539227,False
217,0.0,43.79999999999999,0.8,True,4.136259179500238,False
218,0.0,43.79999999999999,1.0,True,4.155232845461248,False
219,0.0,43.79999999999999,1.0,True,4.174206511422259,False
220,0.0,43.79999999999999,1.0,True,4.19318017738327,False
221,0.0,43.79999999999999,0.7,True,4.2121538433442804,False
222,0.0,43.79999999999999,1.0,True,4.231127509305291,False
223,0.0,43.79999999999999,1.0,True,4.250101175266302,False
224,0.0,43.79999999999999,1.0,True,4.2690748412273125,False
225,0.0,43.79999999999999,0.7,True,4.288048507188323,True
226,0.0,43.79999999999999,1.0,True,4.307022173149334,False
227,0.0,43.79999999999999,0.9,True,4.325995839110345,False
228,0.0,43.79999999999999,0.8,True,4.344969505071355,False
229,0.0,43.79999999999999,1.0,True,4.363943171032366,False
230,0.0,43.79999999999999,0.9,True,4.382916836993377,False
231,0.0,43.79999999999999,0.9,True,4.401890502954387,False
232,0.0,43.79999999999999,0.8,True,4.420864168915398,False
233,0.0,43.79999999999999,0.5,True,4.439837834876409,False
234,0.0,43.79999999999999,0.9,True,4.458811500837419,False
235,0.0,43.79999999999999,0.8,True,4.47778516679843,False
236,0.0,43.79999999999999,0.9,True,4.496758832759441,False
237,0.0,43.79999999999999,1.0,True,4.5157324987204515,False
238,0.0,43.79999999999999,0.9,True,4.534706164681462,False
239,0.0,43.79999999999999,1.0,True,4.553679830642473,False
240,0.0,43.79999999999999,0.9,True,4.5726534966034835,False
241,0.0,43.79999999999999,0.6,True,4.591627162564494,False
242,0.0,43.79999999999999,0.9,True,4.610600828525505,False
243,0.0,43.79999999999999,0.9,True,4.629574494486516,False
244,0.0,43.79999999999999,0.8,True,4.648548160447526,False
245,0.0,43.79999999999999,0.8,True,4.667521826408537,False
246,0.0,43.79999999999999,0.8,True,4.686495492369548,False
247,0.0,43.79999999999999,0.8,True,4.705469158330558,False
248,0.0,43.79999999999999,1.0,True,4.724442824291569,False
249,0.0,43.79999999999999,0.9,True,4.74341649025258,False
250,0.0,43.79999999999999,0.9,True,4.76239015621359,False
251,0.0,43.79999999999999,1.0,True,4.781363822174601,False
252,0.0,43.79999999999999,0.8,True,4.800337488135612,False
253,0.0,43.79999999999999,0.8,True,4.8193111540966225,False
254,0.0,43.79999999999999,0.9,True,4.838284820057633,False
255,0.0,43.79999999999999,0.6,True,4.857258486018644,False
256,0.0,43.79999999999999,0.7,True,4.8762321519796545,False
257,0.0,43.79999999999999,0.9,True,4.895205817940665,False
258,0.0,43.79999999999999,1.0,True,4.914179483901676,False
259,0.2,43.99999999999999,0.2,True,4.933153149862687,False
260,0.0,43.99999999999999,1.0,True,4.952126815823697,False
261,0.0,43.99999999999999,0.5,True,4.971100481784708,False
262,0.0,43.99999999999999,0.6,True,4.990074147745719,False
263,0.0,43.99999999999999,1.0,True,5.009047813706729,False
264,0.0,43.99999999999999,0.7,True,5.02802147966774,False
265,0.0,43.99999999999999,0.7,True,5.046995145628751,False
266,0.0,43.99999999999999,0.8,True,5.065968811589761,False
267,0.0,43.99999999999999,0.7,True,5.084942477550772,False
268,0.0,43.99999999999999,0.8,True,5.103916143511783,False
269,0.0,43.99999999999999,0.7,True,5.1228898094727935,False
270,0.0,43.99999999999999,0.9,True,5.141863475433804,False
271,0.0,43.99999999999999,0.8,True,5.160837141394815,False
272,0.0,43.99999999999999,1.0,True,5.1798108073558256,False
273,0.0,43.99999999999999,0.8,True,5.198784473316836,False
274,0.0,43.99999999999999,0.9,True,5.217758139277847,False
275,0.0,43.99999999999999,1.0,True,5.236731805238858,False
276,0.0,43.99999999999999,0.9,True,5.255705471199868,False
277,0.0,43.99999999999999,0.3,True,5.274679137160879,False
278,0.0,43.99999999999999,1.0,True,5.29365280312189,False
279,0.0,43.99999999999999,0.7,True,5.3126264690829,False
280,0.0,43.99999999999999,0.8,True,5.331600135043911,False
281,0.0,43.99999999999999,0.8,True,5.350573801004922,False
282,0.0,43.99999999999999,1.0,True,5.369547466965932,False
283,0.0,43.99999999999999,0.7,True,5.388521132926943,False
284,0.0,43.99999999999999,0.7,True,5.407494798887954,False
285,0.0,43.99999999999999,0.8,True,5.4264684648489645,False
286,0.0,43.99999999999999,0.8,True,5.445442130809975,False
287,0.0,43.99999999999999,0.9,True,5.464415796770986,False
288,0.0,43.99999999999999,1.0,True,5.483389462731997,False
289,0.0,43.99999999999999,0.7,True,5.502363128693007,False
290,0.0,43.99999999999999,0.9,True,5.521336794654018,False
291,0.0,43.99999999999999,0.8,True,5.540310460615029,False
292,0.0,43.99999999999999,1.0,True,5.559284126576039,False
293,0.0,43.99999999999999,0.7,True,5.57825779253705,False
294,0.0,43.99999999999999,1.0,True,5.597231458498061,False
295,0.0,43.99999999999999,1.0,True,5.616205124459071,False
296,0.0,43.99999999999999,1.0,True,5.635178790420082,False
297,0.0,43.99999999999999,1.0,True,5.654152456381093,False
298,0.0,43.99999999999999,0.8,True,5.6731261223421035,False
299,0.0,43.99999999999999,0.7,True,5.692099788303114,False
300,0.0,43.99999999999999,0.8,True,5.711073454264125,True
301,0.0,43.99999999999999,1.0,True,5.7300471202251355,False
302,0.0,43.99999999999999,0.6,True,5.749020786186146,False
303,0.0,43.99999999999999,0.9,True,5.767994452147157,False
304,0.0,43.99999999999999,0.9,True,5.786968118108168,False
305,0.0,43.99999999999999,1.0,True,5.805941784069178,False
306,0.0,43.99999999999999,0.7,True,5.824915450030189,False
307,0.7,44.699999999999996,0.7,True,5.8438891159912,False
308,0.0,44.699999999999996,0.8,True,5.86286278195221,False
309,0.0,44.699999999999996,1.0,True,5.881836447913221,False
310,0.0,44.699999999999996,0.8,True,5.900810113874232,False
311,0.0,44.699999999999996,0.7,True,5.919783779835242,False
312,0.0,44.699999999999996,0.8,True,5.938757445796253,False
313,0.0,44.699999999999996,0.8,True,5.957731111757264,False
314,0.0,44.699999999999996,1.0,True,5.9767047777182745,False
315,0.0,44.699999999999996,1.0,True,5.995678443679285,False
316,0.0,44.699999999999996,0.6,True,6.014652109640296,False
317,0.0,44.699999999999996,0.7,True,6.0336257756013065,False
318,0.0,44.699999999999996,0.8,True,6.052599441562317,False
319,0.0,44.699999999999996,1.0,True,6.071573107523328,False
320,0.0,44.699999999999996,1.0,True,6.090546773484339,False
321,0.0,44.699999999999996,0.9,True,6.109520439445349,False
322,0.4,45.099999999999994,0.4,True,6.12849410540636,False
323,0.0,45.099999999999994,0.8,True,6.147467771367371,False
324,0.0,45.099999999999994,0.6,True,6.166441437328381,False
325,0.0,45.099999999999994,0.4,True,6.185415103289392,False
326,0.0,45.099999999999994,0.7,True,6.204388769250403,False
327,0.0,45.099999999999994,0.7,True,6.223362435211413,False
328,0.0,45.099999999999994,0.9,True,6.242336101172424,False
329,0.0,45.099999999999994,0.8,True,6.261309767133435,False
330,0.1,45.199999999999996,0.1,True,6.2802834330944455,False
331,0.0,45.199999999999996,0.7,True,6.299257099055456,False
332,0.0,45.199999999999996,0.1,True,6.318230765016467,False
333,0.0,45.199999999999996,0.8,True,6.3372044309774775,False
334,0.0,45.199999999999996,0.7,True,6.356178096938488,False
335,0.0,45.199999999999996,1.0,True,6.375151762899499,False
336,0.5,45.699999999999996,0.5,True,6.39412542886051,False
337,0.0,45.699999999999996,0.6,True,6.41309909482152,False
338,0.0,45.699999999999996,1.0,True,6.432072760782531,False
339,0.0,45.699999999999996,0.8,True,6.451046426743542,False
340,0.0,45.699999999999996,1.0,True,6.470020092704552,False
341,0.0,45.699999999999996,0.3,True,6.488993758665563,False
342,0.3,45.99999999999999,0.3,True,6.507967424626574,False
343,0.0,45.99999999999999,0.6,True,6.526941090587584,False
344,0.0,45.99999999999999,1.0,True,6.545914756548595,False
345,0.0,45.99999999999999,0.9,True,6.564888422509606,False
346,0.0,45.99999999999999,1.0,True,6.5838620884706165,False
347,0.0,45.99999999999999,0.6,True,6.602835754431627,False
348,0.0,45.99999999999999,0.8,True,6.621809420392638,False
349,0.0,45.99999999999999,0.8,True,6.640783086353649,False
350,0.0,45.99999999999999,0.7,True,6.659756752314659,False
351,0.0,45.99999999999999,0.9,True,6.67873041827567,False
352,0.0,45.99999999999999,1.0,True,6.697704084236681,False
353,0.0,45.99999999999999,0.6,True,6.716677750197691,False
354,0.4,46.39999999999999,0.4,True,6.735651416158702,False
355,0.0,46.39999999999999,0.5,True,6.754625082119713,False
356,0.1,46.49999999999999,0.1,True,6.773598748080723,False
357,0.0,46.49999999999999,1.0,True,6.792572414041734,False
358,0.0,46.49999999999999,0.9,True,6.811546080002745,False
359,0.3,46.79999999999999,0.3,True,6.830519745963755,False
360,0.0,46.79999999999999,0.9,True,6.849493411924766,False
361,0.0,46.79999999999999,0.9,True,6.868467077885777,False
362,0.0,46.79999999999999,0.7,True,6.8874407438467875,False
363,0.5,47.29999999999999,0.5,True,6.906414409807798,False
364,0.6,47.89999999999999,0.6,True,6.925388075768809,False
365,0.6,48.49999999999999,0.6,True,6.94436174172982,False
366,0.0,48.49999999999999,0.7,True,6.96333540769083,False
367,0.0,48.49999999999999,0.7,True,6.982309073651841,False
368,0.0,48.49999999999999,1.0,True,7.001282739612852,False
369,0.5,48.99999999999999,0.5,True,7.020256405573862,False
370,0.0,48.99999999999999,0.7,True,7.039230071534873,False
371,0.0,48.99999999999999,0.9,True,7.058203737495884,False
372,0.0,48.99999999999999,0.3,True,7.077177403456894,False
373,0.0,48.99999999999999,0.8,True,7.096151069417905,False
374,0.0,48.99999999999999,0.7,True,7.115124735378916,False
375,0.7,49.699999999999996,0.7,True,7.1340984013399265,True
376,0.0,49.699999999999996,0.5,True,7.153072067300937,False
377,0.0,49.699999999999996,0.9,True,7.172045733261948,False
378,0.8,50.49999999999999,0.8,True,7.1910193992229585,False
379,0.0,50.49999999999999,0.9,True,7.209993065183969,False
380,0.0,50.49999999999999,0.6,True,7.22896673114498,False
381,0.0,50.49999999999999,0.8,True,7.247940397105991,False
382,0.5,50.99999999999999,0.5,True,7.266914063067001,False
383,0.0,50.99999999999999,0.9,True,7.285887729028012,False
384,0.0,50.99999999999999,0.9,True,7.304861394989023,False
385,0.0,50.99999999999999,0.6,True,7.323835060950033,False
386,0.0,50.99999999999999,1.0,True,7.342808726911044,False
387,0.9,51.89999999999999,0.9,True,7.361782392872055,False
388,0.0,51.89999999999999,0.7,True,7.380756058833065,False
389,0.0,51.89999999999999,0.8,True,7.399729724794076,False
390,0.0,51.89999999999999,1.0,True,7.418703390755087,False
391,0.0,51.89999999999999,0.8,True,7.4376770567160975,False
392,0.0,51.89999999999999,0.9,True,7.456650722677108,False
393,0.0,51.89999999999999,1.0,True,7.475624388638119,False
394,0.5,52.39999999999999,0.5,True,7.4945980545991295,False
395,0.0,52.39999999999999,0.7,True,7.51357172056014,False
396,0.0,52.39999999999999,0.6,True,7.532545386521151,False
397,0.7,53.099999999999994,0.7,True,7.551519052482162,False
398,0.0,53.099999999999994,0.6,True,7.570492718443172,False
399,0.0,53.099999999999994,0.7,True,7.589466384404183,False
400,0.0,53.099999999999994,1.0,True,7.608440050365194,False
401,0.0,53.099999999999994,0.6,True,7.627413716326204,False
402,0.0,53.099999999999994,0.9,True,7.646387382287215,False
403,0.0,53.099999999999994,0.5,True,7.665361048248226,False
404,0.0,53.099999999999994,0.5,True,7.684334714209236,False
