round,unconstrained_reward,unconstrained_cumulative,unconstrained_price,constrained_reward,constrained_cumulative,constrained_price,constrained_produced
494,0.6,98.90000000000003,0.6,0.0,11.399999999999999,0.0,False
495,0.6,99.50000000000003,0.6,0.0,11.399999999999999,0.0,False
496,0.0,99.50000000000003,0.6,0.0,11.399999999999999,0.0,False
497,0.0,99.50000000000003,0.4,0.0,11.399999999999999,0.0,False
498,0.1,99.60000000000002,0.1,0.0,11.399999999999999,0.0,False
499,0.0,99.60000000000002,0.7,0.0,11.399999999999999,0.0,False
500,0.2,99.80000000000003,0.2,0.0,11.399999999999999,0.0,False
501,0.6,100.40000000000002,0.6,0.0,11.399999999999999,0.0,False
502,0.6,101.00000000000001,0.6,0.0,11.399999999999999,0.0,False
503,0.6,101.60000000000001,0.6,0.0,11.399999999999999,0.0,False
504,0.0,101.60000000000001,0.6,0.0,11.399999999999999,0.0,False
505,0.3,101.9,0.3,0.0,11.399999999999999,0.0,False
506,0.0,101.9,0.8,0.0,11.399999999999999,0.0,False
507,0.5,102.4,0.5,0.0,11.399999999999999,0.0,False
508,0.5,102.9,0.5,0.0,11.399999999999999,0.0,False
509,0.0,102.9,0.5,0.0,11.399999999999999,0.0,False
510,0.0,102.9,0.6,0.0,11.399999999999999,0.0,False
511,0.0,102.9,1.0,0.0,11.399999999999999,0.0,False
512,0.3,103.2,0.3,0.0,11.399999999999999,0.0,False
513,0.2,103.4,0.2,0.0,11.399999999999999,0.0,False
514,0.4,103.80000000000001,0.4,0.0,11.399999999999999,0.0,False
515,0.3,104.10000000000001,0.3,0.0,11.399999999999999,0.0,False
516,0.0,104.10000000000001,0.4,0.0,11.399999999999999,0.0,False
517,0.1,104.2,0.1,0.0,11.399999999999999,0.0,False
518,0.5,104.7,0.5,0.0,11.399999999999999,0.0,False
519,0.0,104.7,0.5,0.0,11.399999999999999,0.0,False
520,0.0,104.7,0.9,0.0,11.399999999999999,0.0,False
521,0.0,104.7,0.7,0.0,11.399999999999999,0.0,False
522,0.3,105.0,0.3,0.0,11.399999999999999,0.0,False
523,0.0,105.0,0.8,0.0,11.399999999999999,0.0,False
524,0.0,105.0,0.6,0.0,11.399999999999999,0.0,False
525,0.2,105.2,0.2,0.0,11.399999999999999,0.0,False
526,0.3,105.5,0.3,0.0,11.399999999999999,0.0,False
527,0.0,105.5,0.4,0.0,11.399999999999999,0.0,False
528,0.0,105.5,0.5,0.0,11.399999999999999,0.0,False
529,0.3,105.8,0.3,0.0,11.399999999999999,0.0,False
530,0.2,106.0,0.2,0.0,11.399999999999999,0.0,False
531,0.0,106.0,1.0,0.0,11.399999999999999,0.0,False
532,0.1,106.1,0.1,0.0,11.399999999999999,0.0,False
533,0.0,106.1,0.6,0.0,11.399999999999999,0.0,False
534,0.0,106.1,0.3,0.0,11.399999999999999,0.0,False
535,0.0,106.1,0.8,0.0,11.399999999999999,0.0,False
536,0.0,106.1,0.7,0.0,11.399999999999999,0.0,False
537,0.2,106.3,0.2,0.0,11.399999999999999,0.0,False
538,0.0,106.3,0.9,0.0,11.399999999999999,0.0,False
539,0.5,106.8,0.5,0.0,11.399999999999999,0.0,False
540,0.0,106.8,0.5,0.0,11.399999999999999,0.0,False
541,0.4,107.2,0.4,0.0,11.399999999999999,0.0,False
542,0.4,107.60000000000001,0.4,0.0,11.399999999999999,0.0,False
543,0.0,107.60000000000001,0.4,0.0,11.399999999999999,0.0,False
544,0.1,107.7,0.1,0.0,11.399999999999999,0.0,False
545,0.6,108.3,0.6,0.0,11.399999999999999,0.0,False
546,0.0,108.3,0.6,0.0,11.399999999999999,0.0,False
547,0.0,108.3,0.2,0.0,11.399999999999999,0.0,False
548,0.0,108.3,0.3,0.0,11.399999999999999,0.0,False
549,0.0,108.3,0.8,0.0,11.399999999999999,0.0,False
550,0.7,109.0,0.7,0.0,11.399999999999999,0.0,False
551,0.7,109.7,0.7,0.0,11.399999999999999,0.0,False
552,0.0,109.7,0.7,0.0,11.399999999999999,0.0,False
553,0.7,110.4,0.7,0.0,11.399999999999999,0.0,False
554,0.0,110.4,0.7,0.0,11.399999999999999,0.0,False
555,0.0,110.4,0.5,0.0,11.399999999999999,0.0,False
556,0.0,110.4,0.7,0.0,11.399999999999999,0.0,False
557,0.0,110.4,1.0,0.0,11.399999999999999,0.0,False
558,0.6,111.0,0.6,0.0,11.399999999999999,0.0,False
559,0.0,111.0,0.6,0.0,11.399999999999999,0.0,False
560,0.4,111.4,0.4,0.0,11.399999999999999,0.0,False
561,0.4,111.80000000000001,0.4,0.0,11.399999999999999,0.0,False
562,0.1,111.9,0.1,0.0,11.399999999999999,0.0,False
563,0.4,112.30000000000001,0.4,0.0,11.399999999999999,0.0,False
564,0.0,112.30000000000001,0.9,0.0,11.399999999999999,0.0,False
565,0.4,112.70000000000002,0.4,0.0,11.399999999999999,0.0,False
566,0.0,112.70000000000002,0.3,0.0,11.399999999999999,0.0,False
567,0.0,112.70000000000002,0.5,0.0,11.399999999999999,0.0,False
568,0.2,112.90000000000002,0.2,0.0,11.399999999999999,0.0,False
569,0.4,113.30000000000003,0.4,0.0,11.399999999999999,0.0,False
570,0.0,113.30000000000003,0.6,0.0,11.399999999999999,0.0,False
571,0.0,113.30000000000003,0.8,0.0,11.399999999999999,0.0,False
572,0.4,113.70000000000003,0.4,0.0,11.399999999999999,0.0,False
573,0.4,114.10000000000004,0.4,0.0,11.399999999999999,0.0,False
574,0.7,114.80000000000004,0.7,0.0,11.399999999999999,0.0,False
575,0.7,115.50000000000004,0.7,0.0,11.399999999999999,0.0,False
576,0.0,115.50000000000004,0.7,0.0,11.399999999999999,0.0,False
577,0.7,116.20000000000005,0.7,0.0,11.399999999999999,0.0,False
578,0.7,116.90000000000005,0.7,0.0,11.399999999999999,0.0,False
579,0.0,116.90000000000005,0.7,0.0,11.399999999999999,0.0,False
580,0.0,116.90000000000005,0.7,0.0,11.399999999999999,0.0,False
581,0.4,117.30000000000005,0.4,0.0,11.399999999999999,0.0,False
582,0.4,117.70000000000006,0.4,0.0,11.399999999999999,0.0,False
583,0.2,117.90000000000006,0.2,0.0,11.399999999999999,0.0,False
584,0.0,117.90000000000006,0.4,0.0,11.399999999999999,0.0,False
585,0.1,118.00000000000006,0.1,0.0,11.399999999999999,0.0,False
586,0.0,118.00000000000006,1.0,0.0,11.399999999999999,0.0,False
587,0.5,118.50000000000006,0.5,0.0,11.399999999999999,0.0,False
588,0.0,118.50000000000006,0.5,0.0,11.399999999999999,0.0,False
589,0.0,118.50000000000006,0.7,0.0,11.399999999999999,0.0,False
590,0.0,118.50000000000006,0.6,0.0,11.399999999999999,0.0,False
591,0.3,118.80000000000005,0.3,0.0,11.399999999999999,0.0,False
592,0.8,119.60000000000005,0.8,0.0,11.399999999999999,0.0,False
593,0.0,119.60000000000005,0.8,0.0,11.399999999999999,0.0,False
594,0.2,119.80000000000005,0.2,0.0,11.399999999999999,0.0,False
595,0.0,119.80000000000005,0.8,0.0,11.399999999999999,0.0,False
596,0.0,119.80000000000005,0.9,0.0,11.399999999999999,0.0,False
597,0.3,120.10000000000005,0.3,0.0,11.399999999999999,0.0,False
598,0.4,120.50000000000006,0.4,0.0,11.399999999999999,0.0,False
599,0.0,120.50000000000006,0.4,0.0,11.399999999999999,0.0,False
600,0.0,120.50000000000006,0.5,0.0,11.399999999999999,0.0,False
601,0.3,120.80000000000005,0.3,0.0,11.399999999999999,0.0,False
602,0.1,120.90000000000005,0.1,0.0,11.399999999999999,0.0,False
603,0.2,121.10000000000005,0.2,0.0,11.399999999999999,0.0,False
604,0.6,121.70000000000005,0.6,0.0,11.399999999999999,0.0,False
605,0.0,121.70000000000005,0.6,0.0,11.399999999999999,0.0,False
606,0.7,122.40000000000005,0.7,0.0,11.399999999999999,0.0,False
607,0.0,122.40000000000005,0.7,0.0,11.399999999999999,0.0,False
608,0.3,122.70000000000005,0.3,0.0,11.399999999999999,0.0,False
609,0.0,122.70000000000005,0.3,0.0,11.399999999999999,0.0,False
610,0.0,122.70000000000005,0.8,0.0,11.399999999999999,0.0,False
611,0.7,123.40000000000005,0.7,0.0,11.399999999999999,0.0,False
612,0.0,123.40000000000005,0.7,0.0,11.399999999999999,0.0,False
613,0.0,123.40000000000005,1.0,0.0,11.399999999999999,0.0,False
614,0.2,123.60000000000005,0.2,0.0,11.399999999999999,0.0,False
615,0.0,123.60000000000005,0.4,0.0,11.399999999999999,0.0,False
616,0.0,123.60000000000005,0.6,0.0,11.399999999999999,0.0,False
617,0.0,123.60000000000005,0.5,0.0,11.399999999999999,0.0,False
618,0.0,123.60000000000005,0.7,0.0,11.399999999999999,0.0,False
619,0.1,123.70000000000005,0.1,0.0,11.399999999999999,0.0,False
620,0.0,123.70000000000005,0.9,0.0,11.399999999999999,0.0,False
621,0.2,123.90000000000005,0.2,0.0,11.399999999999999,0.0,False
622,0.4,124.30000000000005,0.4,0.0,11.399999999999999,0.0,False
623,0.0,124.30000000000005,0.3,0.0,11.399999999999999,0.0,False
624,0.4,124.70000000000006,0.4,0.0,11.399999999999999,0.0,False
625,0.0,124.70000000000006,0.6,0.0,11.399999999999999,0.0,False
626,0.0,124.70000000000006,0.5,0.0,11.399999999999999,0.0,False
627,0.0,124.70000000000006,0.8,0.0,11.399999999999999,0.0,False
628,0.4,125.10000000000007,0.4,0.0,11.399999999999999,0.0,False
629,0.4,125.50000000000007,0.4,0.0,11.399999999999999,0.0,False
630,0.2,125.70000000000007,0.2,0.0,11.399999999999999,0.0,False
631,0.4,126.10000000000008,0.4,0.0,11.399999999999999,0.0,False
632,0.0,126.10000000000008,0.7,0.0,11.399999999999999,0.0,False
633,0.4,126.50000000000009,0.4,0.0,11.399999999999999,0.0,False
634,0.1,126.60000000000008,0.1,0.0,11.399999999999999,0.0,False
635,0.4,127.00000000000009,0.4,0.0,11.399999999999999,0.0,False
636,0.0,127.00000000000009,1.0,0.0,11.399999999999999,0.0,False
637,0.0,127.00000000000009,0.4,0.0,11.399999999999999,0.0,False
638,0.2,127.20000000000009,0.2,0.0,11.399999999999999,0.0,False
639,0.0,127.20000000000009,0.5,0.0,11.399999999999999,0.0,False
640,0.6,127.80000000000008,0.6,0.0,11.399999999999999,0.0,False
641,0.0,127.80000000000008,0.6,0.0,11.399999999999999,0.0,False
642,0.3,128.10000000000008,0.3,0.0,11.399999999999999,0.0,False
643,0.0,128.10000000000008,0.9,0.0,11.399999999999999,0.0,False
644,0.0,128.10000000000008,0.8,0.0,11.399999999999999,0.0,False
645,0.0,128.10000000000008,0.3,0.0,11.399999999999999,0.0,False
646,0.0,128.10000000000008,0.7,0.0,11.399999999999999,0.0,False
647,0.2,128.30000000000007,0.2,0.0,11.399999999999999,0.0,False
648,0.0,128.30000000000007,0.4,0.0,11.399999999999999,0.0,False
649,0.1,128.40000000000006,0.1,0.0,11.399999999999999,0.0,False
650,0.6,129.00000000000006,0.6,0.0,11.399999999999999,0.0,False
651,0.0,129.00000000000006,0.6,0.0,11.399999999999999,0.0,False
652,0.5,129.50000000000006,0.5,0.0,11.399999999999999,0.0,False
653,0.5,130.00000000000006,0.5,0.0,11.399999999999999,0.0,False
654,0.5,130.50000000000006,0.5,0.0,11.399999999999999,0.0,False
655,0.5,131.00000000000006,0.5,0.0,11.399999999999999,0.0,False
656,0.5,131.50000000000006,0.5,0.0,11.399999999999999,0.0,False
657,0.5,132.00000000000006,0.5,0.0,11.399999999999999,0.0,False
658,0.5,132.50000000000006,0.5,0.0,11.399999999999999,0.0,False
659,0.0,132.50000000000006,0.5,0.0,11.399999999999999,0.0,False
660,0.0,132.50000000000006,0.5,0.0,11.399999999999999,0.0,False
661,0.2,132.70000000000005,0.2,0.0,11.399999999999999,0.0,False
662,0.0,132.70000000000005,0.6,0.0,11.399999999999999,0.0,False
663,0.0,132.70000000000005,0.8,0.0,11.399999999999999,0.0,False
664,0.0,132.70000000000005,1.0,0.0,11.399999999999999,0.0,False
665,0.4,133.10000000000005,0.4,0.0,11.399999999999999,0.0,False
666,0.7,133.80000000000004,0.7,0.0,11.399999999999999,0.0,False
667,0.0,133.80000000000004,0.7,0.0,11.399999999999999,0.0,False
668,0.3,134.10000000000005,0.3,0.0,11.399999999999999,0.0,False
669,0.0,134.10000000000005,0.4,0.0,11.399999999999999,0.0,False
670,0.1,134.20000000000005,0.1,0.0,11.399999999999999,0.0,False
671,0.2,134.40000000000003,0.2,0.0,11.399999999999999,0.0,False
672,0.0,134.40000000000003,0.9,0.0,11.399999999999999,0.0,False
673,0.3,134.70000000000005,0.3,0.0,11.399999999999999,0.0,False
674,0.0,134.70000000000005,0.7,0.0,11.399999999999999,0.0,False
675,0.5,135.20000000000005,0.5,0.0,11.399999999999999,0.0,False
676,0.5,135.70000000000005,0.5,0.0,11.399999999999999,0.0,False
677,0.5,136.20000000000005,0.5,0.0,11.399999999999999,0.0,False
678,0.0,136.20000000000005,0.5,0.0,11.399999999999999,0.0,False
679,0.3,136.50000000000006,0.3,0.0,11.399999999999999,0.0,False
680,0.0,136.50000000000006,0.6,0.0,11.399999999999999,0.0,False
681,0.2,136.70000000000005,0.2,0.0,11.399999999999999,0.0,False
682,0.0,136.70000000000005,0.4,0.0,11.399999999999999,0.0,False
683,0.3,137.00000000000006,0.3,0.0,11.399999999999999,0.0,False
684,0.0,137.00000000000006,0.8,0.0,11.399999999999999,0.0,False
685,0.0,137.00000000000006,0.5,0.0,11.399999999999999,0.0,False
686,0.1,137.10000000000005,0.1,0.0,11.399999999999999,0.0,False
687,0.3,137.40000000000006,0.3,0.0,11.399999999999999,0.0,False
688,0.0,137.40000000000006,0.7,0.0,11.399999999999999,0.0,False
689,0.2,137.60000000000005,0.2,0.0,11.399999999999999,0.0,False
690,0.3,137.90000000000006,0.3,0.0,11.399999999999999,0.0,False
691,0.0,137.90000000000006,1.0,0.0,11.399999999999999,0.0,False
692,0.0,137.90000000000006,0.6,0.0,11.399999999999999,0.0,False
693,0.0,137.90000000000006,0.4,0.0,11.399999999999999,0.0,False
694,0.3,138.20000000000007,0.3,0.0,11.399999999999999,0.0,False
695,0.0,138.20000000000007,0.9,0.0,11.399999999999999,0.0,False
696,0.5,138.70000000000007,0.5,0.0,11.399999999999999,0.0,False
697,0.5,139.20000000000007,0.5,0.0,11.399999999999999,0.0,False
698,0.0,139.20000000000007,0.5,0.0,11.399999999999999,0.0,False
699,0.2,139.40000000000006,0.2,0.0,11.399999999999999,0.0,False
700,0.0,139.40000000000006,0.8,0.0,11.399999999999999,0.0,False
701,0.3,139.70000000000007,0.3,0.0,11.399999999999999,0.0,False
702,0.1,139.80000000000007,0.1,0.0,11.399999999999999,0.0,False
703,0.3,140.10000000000008,0.3,0.0,11.399999999999999,0.0,False
704,0.7,140.80000000000007,0.7,0.0,11.399999999999999,0.0,False
705,0.0,140.80000000000007,0.7,0.0,11.399999999999999,0.0,False
706,0.0,140.80000000000007,0.5,0.0,11.399999999999999,0.0,False
707,0.4,141.20000000000007,0.4,0.0,11.399999999999999,0.0,False
708,0.0,141.20000000000007,0.6,0.0,11.399999999999999,0.0,False
709,0.2,141.40000000000006,0.2,0.0,11.399999999999999,0.0,False
710,0.4,141.80000000000007,0.4,0.0,11.399999999999999,0.0,False
711,0.0,141.80000000000007,0.3,0.0,11.399999999999999,0.0,False
712,0.4,142.20000000000007,0.4,0.0,11.399999999999999,0.0,False
713,0.7,142.90000000000006,0.7,0.0,11.399999999999999,0.0,False
714,0.7,143.60000000000005,0.7,0.0,11.399999999999999,0.0,False
715,0.0,143.60000000000005,0.7,0.0,11.399999999999999,0.0,False
716,0.0,143.60000000000005,0.7,0.0,11.399999999999999,0.0,False
717,0.0,143.60000000000005,0.4,0.0,11.399999999999999,0.0,False
718,0.2,143.80000000000004,0.2,0.0,11.399999999999999,0.0,False
719,0.0,143.80000000000004,0.8,0.0,11.399999999999999,0.0,False
720,0.0,143.80000000000004,1.0,0.0,11.399999999999999,0.0,False
721,0.1,143.90000000000003,0.1,0.0,11.399999999999999,0.0,False
722,0.0,143.90000000000003,0.5,0.0,11.399999999999999,0.0,False
723,0.7,144.60000000000002,0.7,0.0,11.399999999999999,0.0,False
724,0.0,144.60000000000002,0.7,0.0,11.399999999999999,0.0,False
725,0.0,144.60000000000002,0.9,0.0,11.399999999999999,0.0,False
726,0.0,144.60000000000002,0.6,0.0,11.399999999999999,0.0,False
727,0.4,145.00000000000003,0.4,0.0,11.399999999999999,0.0,False
728,0.4,145.40000000000003,0.4,0.0,11.399999999999999,0.0,False
729,0.2,145.60000000000002,0.2,0.0,11.399999999999999,0.0,False
730,0.3,145.90000000000003,0.3,0.0,11.399999999999999,0.0,False
731,0.0,145.90000000000003,0.7,0.0,11.399999999999999,0.0,False
732,0.0,145.90000000000003,0.4,0.0,11.399999999999999,0.0,False
733,0.3,146.20000000000005,0.3,0.0,11.399999999999999,0.0,False
734,0.5,146.70000000000005,0.5,0.0,11.399999999999999,0.0,False
735,0.5,147.20000000000005,0.5,0.0,11.399999999999999,0.0,False
736,0.0,147.20000000000005,0.5,0.0,11.399999999999999,0.0,False
737,0.1,147.30000000000004,0.1,0.0,11.399999999999999,0.0,False
738,0.0,147.30000000000004,0.8,0.0,11.399999999999999,0.0,False
739,0.2,147.50000000000003,0.2,0.0,11.399999999999999,0.0,False
740,0.0,147.50000000000003,0.3,0.0,11.399999999999999,0.0,False
741,0.0,147.50000000000003,0.6,0.0,11.399999999999999,0.0,False
742,0.0,147.50000000000003,0.4,0.0,11.399999999999999,0.0,False
743,0.0,147.50000000000003,0.7,0.0,11.399999999999999,0.0,False
744,0.0,147.50000000000003,0.5,0.0,11.399999999999999,0.0,False
745,0.0,147.50000000000003,1.0,0.0,11.399999999999999,0.0,False
746,0.0,147.50000000000003,0.2,0.0,11.399999999999999,0.0,False
747,0.0,147.50000000000003,0.9,0.0,11.399999999999999,0.0,False
748,0.1,147.60000000000002,0.1,0.0,11.399999999999999,0.0,False
749,0.3,147.90000000000003,0.3,0.0,11.399999999999999,0.0,False
750,0.0,147.90000000000003,0.6,0.0,11.399999999999999,0.0,False
751,0.0,147.90000000000003,0.8,0.0,11.399999999999999,0.0,False
752,0.0,147.90000000000003,0.4,0.0,11.399999999999999,0.0,False
753,0.3,148.20000000000005,0.3,0.0,11.399999999999999,0.0,False
754,0.5,148.70000000000005,0.5,0.0,11.399999999999999,0.0,False
755,0.5,149.20000000000005,0.5,0.0,11.399999999999999,0.0,False
756,0.0,149.20000000000005,0.5,0.0,11.399999999999999,0.0,False
757,0.0,149.20000000000005,0.7,0.0,11.399999999999999,0.0,False
758,0.3,149.50000000000006,0.3,0.0,11.399999999999999,0.0,False
759,0.2,149.70000000000005,0.2,0.0,11.399999999999999,0.0,False
760,0.3,150.00000000000006,0.3,0.0,11.399999999999999,0.0,False
761,0.0,150.00000000000006,0.5,0.0,11.399999999999999,0.0,False
762,0.0,150.00000000000006,0.4,0.0,11.399999999999999,0.0,False
763,0.1,150.10000000000005,0.1,0.0,11.399999999999999,0.0,False
764,0.0,150.10000000000005,0.6,0.0,11.399999999999999,0.0,False
765,0.3,150.40000000000006,0.3,0.0,11.399999999999999,0.0,False
766,0.0,150.40000000000006,1.0,0.0,11.399999999999999,0.0,False
767,0.0,150.40000000000006,0.8,0.0,11.399999999999999,0.0,False
768,0.2,150.60000000000005,0.2,0.0,11.399999999999999,0.0,False
769,0.0,150.60000000000005,0.9,0.0,11.399999999999999,0.0,False
770,0.0,150.60000000000005,0.3,0.0,11.399999999999999,0.0,False
771,0.0,150.60000000000005,0.7,0.0,11.399999999999999,0.0,False
772,0.0,150.60000000000005,0.5,0.0,11.399999999999999,0.0,False
773,0.4,151.00000000000006,0.4,0.0,11.399999999999999,0.0,False
774,0.2,151.20000000000005,0.2,0.0,11.399999999999999,0.0,False
775,0.4,151.60000000000005,0.4,0.0,11.399999999999999,0.0,False
776,0.4,152.00000000000006,0.4,0.0,11.399999999999999,0.0,False
777,0.0,152.00000000000006,0.4,0.0,11.399999999999999,0.0,False
778,0.0,152.00000000000006,0.6,0.0,11.399999999999999,0.0,False
779,0.1,152.10000000000005,0.1,0.0,11.399999999999999,0.0,False
780,0.0,152.10000000000005,0.3,0.0,11.399999999999999,0.0,False
781,0.0,152.10000000000005,0.8,0.0,11.399999999999999,0.0,False
782,0.2,152.30000000000004,0.2,0.0,11.399999999999999,0.0,False
783,0.0,152.30000000000004,0.7,0.0,11.399999999999999,0.0,False
784,0.0,152.30000000000004,0.5,0.0,11.399999999999999,0.0,False
785,0.0,152.30000000000004,0.4,0.0,11.399999999999999,0.0,False
786,0.0,152.30000000000004,1.0,0.0,11.399999999999999,0.0,False
787,0.0,152.30000000000004,0.2,0.0,11.399999999999999,0.0,False
788,0.6,152.90000000000003,0.6,0.0,11.399999999999999,0.0,False
789,0.0,152.90000000000003,0.6,0.0,11.399999999999999,0.0,False
790,0.0,152.90000000000003,0.9,0.0,11.399999999999999,0.0,False
791,0.1,153.00000000000003,0.1,0.0,11.399999999999999,0.0,False
792,0.0,153.00000000000003,0.5,0.0,11.399999999999999,0.0,False
793,0.3,153.30000000000004,0.3,0.0,11.399999999999999,0.0,False
794,0.7,154.00000000000003,0.7,0.0,11.399999999999999,0.0,False
795,0.7,154.70000000000002,0.7,0.0,11.399999999999999,0.0,False
796,0.0,154.70000000000002,0.7,0.0,11.399999999999999,0.0,False
797,0.0,154.70000000000002,0.7,0.0,11.399999999999999,0.0,False
798,0.0,154.70000000000002,0.6,0.0,11.399999999999999,0.0,False
799,0.8,155.50000000000003,0.8,0.0,11.399999999999999,0.0,False
800,0.0,155.50000000000003,0.8,0.0,11.399999999999999,0.0,False
801,0.0,155.50000000000003,0.8,0.0,11.399999999999999,0.0,False
802,0.4,155.90000000000003,0.4,0.0,11.399999999999999,0.0,False
803,0.3,156.20000000000005,0.3,0.0,11.399999999999999,0.0,False
804,0.4,156.60000000000005,0.4,0.0,11.399999999999999,0.0,False
805,0.4,157.00000000000006,0.4,0.0,11.399999999999999,0.0,False
806,0.0,157.00000000000006,0.4,0.0,11.399999999999999,0.0,False
807,0.3,157.30000000000007,0.3,0.0,11.399999999999999,0.0,False
808,0.0,157.30000000000007,0.7,0.0,11.399999999999999,0.0,False
809,0.1,157.40000000000006,0.1,0.0,11.399999999999999,0.0,False
810,0.0,157.40000000000006,0.2,0.0,11.399999999999999,0.0,False
811,0.3,157.70000000000007,0.3,0.0,11.399999999999999,0.0,False
812,0.5,158.20000000000007,0.5,0.0,11.399999999999999,0.0,False
813,0.5,158.70000000000007,0.5,0.0,11.399999999999999,0.0,False
814,0.0,158.70000000000007,0.5,0.0,11.399999999999999,0.0,False
815,0.3,159.00000000000009,0.3,0.0,11.399999999999999,0.0,False
816,0.6,159.60000000000008,0.6,0.0,11.399999999999999,0.0,False
817,0.0,159.60000000000008,0.6,0.0,11.399999999999999,0.0,False
818,0.0,159.60000000000008,1.0,0.0,11.399999999999999,0.0,False
819,0.8,160.4000000000001,0.8,0.0,11.399999999999999,0.0,False
820,0.8,161.2000000000001,0.8,0.0,11.399999999999999,0.0,False
821,0.0,161.2000000000001,0.8,0.0,11.399999999999999,0.0,False
822,0.0,161.2000000000001,0.8,0.0,11.399999999999999,0.0,False
823,0.8,162.0000000000001,0.8,0.0,11.399999999999999,0.0,False
824,0.0,162.0000000000001,0.8,0.0,11.399999999999999,0.0,False
825,0.0,162.0000000000001,0.8,0.0,11.399999999999999,0.0,False
826,0.0,162.0000000000001,0.9,0.0,11.399999999999999,0.0,False
827,0.4,162.40000000000012,0.4,0.0,11.399999999999999,0.0,False
828,0.3,162.70000000000013,0.3,0.0,11.399999999999999,0.0,False
829,0.4,163.10000000000014,0.4,0.0,11.399999999999999,0.0,False
830,0.4,163.50000000000014,0.4,0.0,11.399999999999999,0.0,False
831,0.0,163.50000000000014,0.5,0.0,11.399999999999999,0.0,False
832,0.4,163.90000000000015,0.4,0.0,11.399999999999999,0.0,False
833,0.4,164.30000000000015,0.4,0.0,11.399999999999999,0.0,False
834,0.4,164.70000000000016,0.4,0.0,11.399999999999999,0.0,False
835,0.3,165.00000000000017,0.3,0.0,11.399999999999999,0.0,False
836,0.7,165.70000000000016,0.7,0.0,11.399999999999999,0.0,False
837,0.0,165.70000000000016,0.7,0.0,11.399999999999999,0.0,False
838,0.4,166.10000000000016,0.4,0.0,11.399999999999999,0.0,False
839,0.6,166.70000000000016,0.6,0.0,11.399999999999999,0.0,False
840,0.6,167.30000000000015,0.6,0.0,11.399999999999999,0.0,False
841,0.6,167.90000000000015,0.6,0.0,11.399999999999999,0.0,False
842,0.6,168.50000000000014,0.6,0.0,11.399999999999999,0.0,False
843,0.0,168.50000000000014,0.6,0.0,11.399999999999999,0.0,False
844,0.6,169.10000000000014,0.6,0.0,11.399999999999999,0.0,False
845,0.0,169.10000000000014,0.6,0.0,11.399999999999999,0.0,False
846,0.0,169.10000000000014,0.6,0.0,11.399999999999999,0.0,False
847,0.0,169.10000000000014,0.4,0.0,11.399999999999999,0.0,False
848,0.1,169.20000000000013,0.1,0.0,11.399999999999999,0.0,False
849,0.3,169.50000000000014,0.3,0.0,11.399999999999999,0.0,False
850,0.0,169.50000000000014,0.7,0.0,11.399999999999999,0.0,False
851,0.2,169.70000000000013,0.2,0.0,11.399999999999999,0.0,False
852,0.0,169.70000000000013,0.3,0.0,11.399999999999999,0.0,False
853,0.0,169.70000000000013,0.8,0.0,11.399999999999999,0.0,False
854,0.5,170.20000000000013,0.5,0.0,11.399999999999999,0.0,False
855,0.0,170.20000000000013,0.5,0.0,11.399999999999999,0.0,False
856,0.0,170.20000000000013,0.6,0.0,11.399999999999999,0.0,False
857,0.2,170.40000000000012,0.2,0.0,11.399999999999999,0.0,False
858,0.4,170.80000000000013,0.4,0.0,11.399999999999999,0.0,False
859,0.0,170.80000000000013,0.4,0.0,11.399999999999999,0.0,False
860,0.1,170.90000000000012,0.1,0.0,11.399999999999999,0.0,False
861,0.0,170.90000000000012,0.9,0.0,11.399999999999999,0.0,False
862,0.0,170.90000000000012,1.0,0.0,11.399999999999999,0.0,False
863,0.7,171.6000000000001,0.7,0.0,11.399999999999999,0.0,False
864,0.0,171.6000000000001,0.7,0.0,11.399999999999999,0.0,False
865,0.5,172.1000000000001,0.5,0.0,11.399999999999999,0.0,False
866,0.0,172.1000000000001,0.5,0.0,11.399999999999999,0.0,False
867,0.2,172.3000000000001,0.2,0.0,11.399999999999999,0.0,False
868,0.0,172.3000000000001,0.3,0.0,11.399999999999999,0.0,False
869,0.0,172.3000000000001,0.7,0.0,11.399999999999999,0.0,False
870,0.6,172.9000000000001,0.6,0.0,11.399999999999999,0.0,False
871,0.0,172.9000000000001,0.6,0.0,11.399999999999999,0.0,False
872,0.0,172.9000000000001,0.8,0.0,11.399999999999999,0.0,False
873,0.0,172.9000000000001,0.4,0.0,11.399999999999999,0.0,False
874,0.0,172.9000000000001,0.2,0.0,11.399999999999999,0.0,False
875,0.0,172.9000000000001,0.5,0.0,11.399999999999999,0.0,False
876,0.0,172.9000000000001,0.6,0.0,11.399999999999999,0.0,False
877,0.1,173.00000000000009,0.1,0.0,11.399999999999999,0.0,False
878,0.3,173.3000000000001,0.3,0.0,11.399999999999999,0.0,False
879,0.0,173.3000000000001,0.7,0.0,11.399999999999999,0.0,False
880,0.4,173.7000000000001,0.4,0.0,11.399999999999999,0.0,False
881,0.4,174.1000000000001,0.4,0.0,11.399999999999999,0.0,False
882,0.0,174.1000000000001,0.4,0.0,11.399999999999999,0.0,False
883,0.3,174.40000000000012,0.3,0.0,11.399999999999999,0.0,False
884,0.0,174.40000000000012,0.8,0.0,11.399999999999999,0.0,False
885,0.5,174.90000000000012,0.5,0.0,11.399999999999999,0.0,False
886,0.5,175.40000000000012,0.5,0.0,11.399999999999999,0.0,False
